osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia
node,12385455273,Перо,,Перо,,5210,42.1086303,80.1291887,,,
node,349009826,,,,,5209,39.5889488,70.3607649,,,
node,7614932739,,,,,5207,41.6734676,78.9860112,,,
node,2593036254,,,,,5205,39.3186013,74.2604341,,,
node,5605661079,пик Обручева,,,,5203,42.0374611,78.6974433,,,
node,2589812556,,,,,5202,41.9521885,79.8730292,,,
node,2626959347,,,,,5202,39.308269,73.7482099,,,
node,3802165835,Рогова,,,,5195,39.2336825,72.2116542,,,
node,2117817897,,,,,5190,41.9672301,79.8213518,,,
node,5605660236,Pernille,,,,5190,41.7110786,79.0740883,,,
node,1882688057,,,,,5189,39.6176522,70.4163015,,,
node,2589812476,,,,,5188,41.8478964,79.9350425,,,
node,5604553171,Каменная лошадь,,,,5186,41.0310645,77.3077116,,,
node,3800825045,Кек-Чукур,,,,5184,39.2849272,72.3028019,,,
node,3795767549,Танкоград,,,,5182,39.4031998,73.0961021,,,
node,2593146236,,,,,5181,39.0560017,74.8575552,,,
node,2593035845,гора Марнанчоку,,гора Марнанчоку,,5175,39.3017847,74.0010978,,,
node,2593135342,,,,,5171,39.0732716,74.0314592,,,
node,2589812502,,,,,5170,41.8747688,79.9732123,,,
node,2593036040,,,,,5170,39.2600441,74.7050463,,,
node,2593146271,,,,,5170,39.1176293,74.8232242,,,
node,1867556488,Boris Yeltsin peak,Boris Yeltsin peak,,,5168,42.1524528,78.3985499,,,
node,2596899057,,,,,5167,39.1409318,74.9330872,,,
node,5767976966,,,,,5165,39.5033611,71.1054262,,,
node,3667603562,пик Петроградец,,пик Петроградец,,5163,39.5852846,70.0429916,,,
node,2626958806,,,,,5162,39.1465356,73.8037591,,,
node,2593036185,,,,,5161,39.305972,73.9920337,,,
node,5604555794,Гипротрансмост,,,,5160,41.019481,77.443466,,,
node,10768402834,Витязь,,,,5160,41.016253,77.6472849,,,
node,2593146311,,,,,5157,39.1951931,74.8897596,,,
node,2593135305,,,,,5155,39.0227837,74.2330746,,,
node,4897507955,Ekishak,Ekishak,,,5155,39.5068552,73.5517287,,,
node,349009945,,,,,5151,39.5705494,70.0704833,,,
node,5169166678,,,,,5150,39.1194066,71.9897497,,,
node,5605660905,Вано,,,,5149,42.1495645,78.4036517,,,
node,7341716024,пик Кольцова,,,,5147.2,39.7669601,71.2649278,,,
node,2593036108,,,,,5145,39.277687,74.1477465,,,
node,2593146321,,,,,5144,39.2104278,74.9022938,,,
node,5605660235,Rakhmat,Rakhmat,,,5144,41.624522,78.893814,,,
node,2593036144,,,,,5143,39.2902695,74.4400422,,,
node,2626959298,,,,,5141,39.3026381,73.5948463,,,
node,2593135332,,,,,5140,39.0560287,74.1385064,,,
node,2593036015,,,,,5137,39.2483324,74.71032,,,
node,2593135292,,,,,5135,39.0083247,74.2436072,,,
node,2593035997,,,,,5130,39.240325,74.5893634,,,
node,2959677446,Pik Neizvestny,,,,5130,40.9975664,77.4842035,,,
node,4172272190,Yukhin,Yukhin,Юхина,Юхин,5130,39.4122602,72.8399535,,,
node,2593135297,,,,,5127,39.0130401,74.1617466,,,
node,5767351232,Айдарбек,,,,5127,39.6417683,71.6320609,,,
node,2593036284,,,,,5122,39.3241801,74.0068908,,,
node,2593135312,,,,,5122,39.0319759,74.0659147,,,
node,5607881688,Лейтенантов,,,,5122,39.3135389,72.3117056,,,
node,5604553764,,,,,5120,40.999156,77.540811,,,
node,5747207730,,,,,5120,39.6068124,70.1133002,,,
node,10218666692,Шахтёров Украины,,Шахтёров Украины,,5120,42.1400285,79.8728478,,,
node,11341495872,,,,,5120,40.0400045,74.8293714,1530,,
node,2593036293,,,,,5117,39.3277317,74.454288,,,
node,2589812524,,,,,5115,41.9046886,79.8688715,,,
node,2593036229,,,,,5115,39.3158895,74.1567755,,,
node,2589812503,,,,,5110,41.8780763,79.8475959,,,
node,5604552012,Mystyr,,,,5108,40.4495924,75.0875616,,,
node,349009647,пик Зимовщиков,,,,5100,39.682771,71.5378362,,,
node,2593036285,,,,,5100,39.3243177,74.2073832,,,
node,2593135310,,,,,5100,39.0293861,74.1801287,,,
node,3417997407,,,,,5100,39.7639901,71.7126669,,,
node,5605661080,пик Карпинского,,,,5100,42.0467278,78.9655064,,,
node,5605661126,пик Айгюль,,,,5100,41.8574395,78.3877857,,,
node,10218666580,,,,,5100,42.1400822,79.7795176,,,
node,10218782126,,,,,5100,42.0955953,80.0731659,,,
node,10223837992,Парашютный,,Парашютный,,5100,42.1068514,80.1184844,,,
node,4567014666,Полковая,,,,5097,39.3612966,73.2436131,,,
node,2626958941,,,,,5095,39.1950379,73.8150011,,,
node,5607880123,пик Руслан,,,,5095,39.0394863,71.5953615,,,
node,2593146229,,,,,5091,39.0302868,74.7167941,,,
node,5605661078,пик Пархоменко,,пик Пархоменко,Пархоменко чокусу,5091,42.040625,78.7408139,,,
node,2589812514,,,,,5088,41.8918261,79.8407921,,,
node,5760494014,Текелик,,,,5088,39.6552708,71.6975871,,,
node,7727115313,Peak Samarkand,Peak Samarkand,Самарканд,,5085,39.2990685,69.5963128,,,
node,3800827962,Узловая,,,,5083,39.3811156,72.5305629,,,
node,2626959239,,,,,5082,39.2807292,73.6883631,,,
node,5605660234,Tushunbodum,,,,5081,41.6535836,78.8447119,,,
node,3363498956,пик Ахунбабаева,,,,5080,39.7784482,71.7146485,,,
node,5605661082,пик Богатыри,,пик Богатыри,Богатыри чокусу,5078,42.0447673,78.7888813,,,
node,2626959335,,,,,5072,39.3061409,73.7755085,,,
node,5588966373,Djigit,Djigit,,,5072,42.1896812,78.5279455,,,
node,2959677448,Pik Zastava,,,,5070,40.9957471,77.4928986,,,
node,5767351224,Коммуна,,,,5070,39.6650459,71.635859,,,
node,2621685411,Музток,,,,5066,39.5894794,70.5882899,,,
node,10223838118,,,,,5063,42.2292085,79.7217107,,,
node,2593036234,,,,,5061,39.3160455,74.5414598,,,
node,5604553165,Ночная бабочка,,,,5056,41.012541,77.263874,,,
node,2589812508,,,,,5054,41.8834159,79.8526541,,,
node,2593146275,,,,,5054,39.1298739,74.8351225,,,
node,2626959271,,,,,5052,39.299369,73.6398378,,,
node,7249263223,Skobelev,Skobelev,Скобелева,,5051,39.7931758,72.6165229,1424,,
node,2117817804,,,,,5050,41.9365204,79.802379,,,
node,2593146304,,,,,5050,39.1854451,74.9030235,,,
node,5767976423,,,,,5050,39.607881,71.3609362,,,
node,5788226535,,,,,5050,39.5695932,70.5621386,,,
node,9863707083,,,,,5050,39.5592175,70.3842973,,,
node,2626959130,,,,,5047,39.236114,73.7065574,,,
node,5605661128,,,,,5046,41.9663833,78.35615,,,
node,5767350650,,,,,5046,39.5735424,71.3379192,,,
node,5760392688,Кичик-Айлама,,,,5044,39.6980077,71.5101385,,,
node,1867556465,Amundsen peak,Amundsen peak,пик Амундсена,Амундсен чокусу,5041,42.0509415,78.7692372,,,
node,3398537782,Хотуртау,,,,5040,39.6769583,70.5284545,,,
node,10242159307,Михайлова,,Михайлова,,5040,42.2074136,80.0155949,,,
node,2593036134,,,,,5038,39.2882339,74.2293655,,,
node,2117817680,,,,,5035,41.8974298,79.6883762,,,
node,2589812512,,,,,5035,41.8881232,79.8306733,,,
node,5604552013,Mur Samir,,,,5035,40.4369347,75.0995939,,,
node,2626958798,,,,,5032,39.1380306,73.6471784,,,
node,2589812560,,,,,5030,41.9605167,79.8506312,,,
node,2593146270,,,,,5030,39.1128199,74.6342736,,,
node,2626958654,,,,,5030,39.0413725,73.9563134,,,
node,5196781022,пик Украина,,,,5030,39.073561,71.8333876,,,
node,5605661127,Орой,,,,5027,41.958132,78.36266,,,
node,5605661125,пик Меридиан,,,,5026,41.8756119,78.4269682,,,
node,9014307126,Белый,,,,5021,39.5479011,73.8657403,,,
node,3299235107,Alexander von Humboldt peak,Alexander von Humboldt peak,Пик Александра фон Гумбольдта,Александр фон Гумбольдт чокусу,5020,42.0939736,79.4734759,,Q18778676,de:Pik Alexander von Humboldt
node,5605660903,Огуз-Баши,,,,5020,42.1536864,78.3974375,,,
node,5763230626,,,,,5020,39.7595625,71.7229664,,,
node,5605661081,пик Аксакал,,пик Аксакал,Аксакал чокусу,5019,42.0675,78.7974,,,
node,2440360077,Назарова,,,,5015,39.4002439,73.1260026,,,
node,9863707062,Горняк,,,,5013,39.5222337,70.3433132,,,
node,10768402832,5013,,,,5013,41.0420776,77.5962614,,,
node,3417997408,,,,,5010,39.7631119,71.7052313,,,
node,9198874219,Ушбинка,,,,5010,39.5623441,69.9437928,,,
node,2589838835,,,,,5009,41.9963708,79.8927542,,,
node,2626443926,,,,,5008,39.0531839,73.9789328,,,
node,2589812580,,,,,5004,41.9929955,79.9600001,,,
node,2593135288,,,,,5002,39.005054,74.2148135,,,
node,2626959266,,,,,5002,39.2955941,73.7214693,,,
node,2593146269,,,,,5001,39.1126837,74.8123578,,,
node,5605661134,Pogranichnik,Pogranichnik,Пограничник,,5000,42.3109447,80.2703397,,,
node,2440392867,,,,,4995,39.4319845,73.0217587,,,
node,2593135296,,,,,4995,39.0121676,74.2863088,,,
node,5767976413,,,,,4992,39.625991,71.3689462,,,
node,6027608763,Снежная,,Снежная,,4990,39.4361689,70.5619864,,,
node,10218666382,,,,,4990,42.1526189,79.6508574,,,
node,10226207008,,,,,4990,41.9248555,79.2206525,,,
node,2589812497,,,,,4989,41.8702878,79.769678,,,
node,2593135307,,,,,4989,39.0268299,74.2612137,,,
node,2626958918,,,,,4988,39.1905621,73.6158275,,,
node,2589812569,,,,,4987,41.9737776,79.9815082,,,
node,7249263217,West Skobelev,West Skobelev,Скобелева Западный,,4986,39.7938889,72.6105738,,,
node,5604555953,Турклуба МГУ,,,,4983,41.755834,78.3043392,,,
node,2593036151,,,,,4980,39.296101,74.0394955,,,
node,3149099816,пик Олега Мкртчяна,,,,4980,39.0826142,71.8309951,,,
node,3417331103,Советских школьников,,,,4980,39.7536229,71.7871615,,,
node,3644612994,Talgar,Talgar,Талгар,,4979,43.1186324,77.339875,2990,Q608494,kk:Талғар шыңы
node,3667603862,Dostoevskogo,Dostoevskogo,,,4974,39.6521938,70.1032018,,,
node,2626959258,,,,,4971,39.2902255,73.7639004,,,
node,5607881692,Ак-Чукур,,,,4970,39.296481,72.2151787,,,
node,5767976959,,,,,4970,39.4328911,71.0971162,,,
node,3567176425,,,,,4969,39.4363851,72.9978108,,,
node,5767976967,,,,,4967,39.5188511,71.0969862,,,
node,5767976969,,,,,4966,39.5023111,71.1163462,,,
node,2593036149,,,,,4964,39.2952663,74.754783,,,
node,2596899048,,,,,4964,39.1377123,74.9045445,,,
node,2598261538,,,,,4964,39.0027473,74.8922421,,,
node,3150375985,,,,,4962,39.0606662,71.6101634,,,
node,2117817864,,,,,4961,41.9572681,79.8162049,,,
node,2593135316,,,,,4961,39.0354409,74.0947879,,,
node,2626958802,,,,,4961,39.1433974,73.8557238,,,
node,1995173698,Uzlovoy,Uzlovoy,Узловой,,4960,39.5777463,69.9236425,,,
node,3148834618,Ходжатау,,,,4960,39.1991556,71.7266833,,,
node,9164779335,Саук-Джайляу Восточный,,,,4960,39.7750573,71.9649283,,,
node,10242159304,Исследователей,,Исследователей,,4960,42.2188722,80.0170111,,,
node,5760523121,,,,,4958,39.6264824,70.6320476,,,
node,5765349765,Гора Остроконечная,,Гора Остроконечная,,4957,39.6170329,70.3633937,,,
node,5604555955,пик СНК Киргизии,,,,4956,41.8204575,78.2072769,,,
node,2593146261,,,,,4951,39.0945173,74.8621432,,,
node,2117690534,Uzlovaya,Uzlovaya,Узловая,,4950,42.3183021,80.2840516,,,
node,3363501887,Акташ,,,,4950,39.8166856,71.7642167,,,
node,2626959098,,,,,4949,39.2276454,73.5024101,,,
node,9863706961,Гора Минг-Теке,,Гора Минг-Теке,,4948,39.6399748,70.4261728,,,
node,11987286539,,,,,4948,40.1094442,73.9125635,,,
node,2588407046,,,,,4945,42.1276731,80.1851216,,,
node,5767976035,,,,,4945,39.5539187,71.3326855,,,
node,2589812543,,,,,4944,41.9347985,79.8622291,,,
node,5767976981,,,,,4942,39.5736111,71.2170462,,,
node,5605660237,Laetitia,,,,4940,41.6486,78.81608,,,
node,7341570020,,,,,4939.6,39.5326441,71.3185215,,,
node,5605660735,пик Советская Россия,,,,4937,42.2432639,78.7536556,,,
node,349009586,Гезарт,,,,4935,39.864762,72.411814,,,
node,10223838187,,,,,4935,42.2557926,79.9247549,,,
node,2593036083,,,,,4934,39.272937,74.6823878,,,
node,5605660736,пик Вильнюсского университета,,,,4930,42.2076167,78.6652667,,,
node,3663348924,Ak-suu,Ak-suu,,,4926,39.5855031,70.2695508,,,
node,2589812558,,,,,4925,41.9553776,79.918912,,,
node,5604552010,Shumkar,Shumkar,,,4925,40.4472135,75.0606799,,,
node,5767351173,,,,,4925,39.6440815,71.6951036,,,
node,8998542388,Mount Murphy,Mount Murphy,гора Мерфи,Мерфи тоосу,4925,42.0558096,78.7979185,,,
node,2626443927,,,,,4923,39.3084271,73.9322452,,,
node,11987286540,,,,,4923,40.0796744,73.901354,,,
node,1867556519,пик Сибирских Университетов,,,,4921,42.1996056,78.6912028,,,
node,2593036248,,,,,4921,39.3183755,74.3665414,,,
node,10076718621,,,,,4921,40.1090629,74.0248275,,,
node,5605661123,Рикошет,,,,4920,41.9446392,78.3497862,,,
node,7655485818,Talgar South,Talgar South,Талгар Южный,,4920,43.1141757,77.3342175,,,
node,10218666548,,,,,4920,42.1182963,79.6481967,,,
node,2598261541,,,,,4917,39.0048999,74.9733615,,,
node,5604555954,Скалолазка,,,,4916,41.8325306,78.3153444,,,
node,2440360081,Ташкент,,,,4915,39.4076494,73.1546116,,,
node,2425175562,,,,,4913,39.8763889,72.4861111,,,
node,2959677447,Pik Plaza,,,,4905,41.016075,77.519875,,,
node,3676397259,,,,,4905,39.4431475,72.9885822,,,
node,5604556495,Уч-зеид,,,,4905,40.7071244,74.3534946,,,
node,5604555990,Змея,,,,4903,41.268207,77.293715,,,
node,8925821379,Марона,,,,4902,41.1212231,77.6911599,,,
node,13530471418,Жавжарова,,,,4901,42.1975187,79.9816596,,,
node,5767976408,Ленинградец,,,,4900.1,39.754461,71.8383762,,,
node,2593035974,,,,,4900,39.2330636,74.6953072,,,
node,2598261567,,,,,4900,39.0285838,74.9904165,,,
node,2598261598,,,,,4900,39.0485297,75.0159584,,,
node,5767976420,,,,,4900,39.6168299,71.3580894,,,
node,10218782120,Дикий,,Дикий,,4900,42.1265564,80.0668143,,,
node,2593146301,,,,,4898,39.1791662,74.7567542,,,
node,2593035932,,,,,4895,39.2313738,74.6353575,,,
node,3345999243,пик Семёнова-Тянь-Шаньского,,,,4895,42.5208893,74.5715485,2231,Q20619813,en:Semenov-Tian-Shansky Peak
node,5604553168,Ледяная Стрекоза,,,,4892,41.0142414,77.242183,,,
node,8863222892,,,,,4892,39.5336543,73.6892628,,,
node,2589812477,,,,,4890,41.8506115,79.9171219,,,
node,5610389696,Кызыл-Ункюр,,Кызыл-Ункюр,,4888,39.7629411,72.5213246,,,
node,5605660240,,,,,4887,41.6629482,78.8419722,,,
node,10223759310,Броненосец,,Броненосец,,4887,42.1898641,79.8782444,,,
node,3567176431,,,,,4885,39.4386278,73.0037734,,,
node,5605660238,Kathryn,Kathryn,,,4885,41.7141864,79.0407944,,,
node,2593036092,,,,,4883,39.2749041,74.4238524,,,
node,2626959201,,,,,4883,39.2709658,73.8075455,,,
node,3700494182,Parus,Parus,,,4883,39.6008937,69.9373769,,,
node,5767976982,,,,,4883,39.5720208,71.2293005,,,
node,2593135346,,,,,4882,39.0839192,74.0037323,,,
node,2593146238,,,,,4882,39.0577292,74.8965261,,,
node,2596899076,,,,,4881,39.1553161,74.9863913,,,
node,2956454570,пик Сахарова,,,,4881,39.9338141,72.6476553,,,
node,5767976997,,,,,4880,39.5726502,71.3488568,,,
node,2589812551,,,,,4879,41.9452553,79.8225501,,,
node,2593135330,,,,,4875,39.0501573,74.2194786,,,
node,3417331078,Крылья Советов,,,,4871,39.7499108,71.7411128,,,
node,349008994,Каратау,,,,4870,39.2937234,71.7850971,,,
node,1867556471,,,,,4870,42.0756258,78.8239324,,,
node,2596899032,,,,,4870,39.1269154,74.9400153,,,
node,3364599681,Фергана,,,,4870,39.8091836,71.8100891,,,
node,4132453562,,,,,4870,39.8012527,72.619986,,,
node,10218782085,Песни Абая,,Песни Абая,,4870,42.1298187,80.0225687,,,
node,2956454580,пик Сахарова Восточный,,,,4868,39.9337625,72.6564502,,,
node,2593146328,,,,,4866,39.2226584,74.8531285,,,
node,5767976416,,,,,4866,39.634101,71.3629962,,,
node,5604553166,Нога бабочки,,,,4865,41.039276,77.303736,,,
node,5760523126,,,,,4865,39.6405125,70.6253528,,,
node,5767976034,,,,,4863,39.6052473,71.491798,,,
node,3364599680,Улитор,,,,4860,39.8063815,71.8023824,,,
node,5767976033,,,,,4860,39.5436683,71.3352582,,,
node,1867556458,,,,,4855,42.0316159,78.6286132,,,
node,2593036047,,,,,4855,39.2612412,74.5165996,,,
node,3345999219,пик Лермонтова,,,,4855,42.5067831,74.5797208,,,
node,2593135282,,,,,4854,39.0011294,74.3170859,,,
node,2117817601,,,,,4850,41.8917558,79.768728,,,
node,2596899079,,,,,4850,39.1558324,74.9569227,,,
node,3336726226,Пастухова,,,,4850,42.4668139,74.7222625,,,
node,3715255107,пик Искандер,,пик Искандер,,4850,39.5888069,70.0449228,,,
node,5767976026,,,,,4850,39.5727311,71.1367762,,,
node,10218782139,Комсомол,,,,4850,42.1291516,79.97659,,,
node,2626958721,,,,,4848,39.0667272,73.9524722,,,
node,5604556494,Хаокан Северный,,,,4848,40.5477333,74.6240833,,,
node,1867556477,,,,,4845,42.0991187,78.4037426,,,
node,2596899142,,,,,4844,39.2060056,74.7067836,,,
node,2593036168,,,,,4843,39.3000514,74.3276451,,,
node,2593036279,,,,,4842,39.323401,74.1166939,,,
node,2117838258,Краков,,,,4841,41.0045552,77.2617595,,,
